"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","RT","block_type","letter","number","key2","response2","match2","score2"
"141","CVOE updated",1001,1,2,55,"E 64","","",TRUE,"OE","p",842,"oe","E","4","e","e",TRUE,1
"142","CVOE updated",1001,1,2,56,"P 20","","",FALSE,"OE","p",788,"oe","P","0","e","e",TRUE,1
"143","CVOE updated",1001,1,2,57,"S 06","","",FALSE,"OE","p",681,"oe","S","6","e","e",TRUE,1
"144","CVOE updated",1001,1,2,58,"P 64","","",FALSE,"OE","p",624,"oe","P","4","e","e",TRUE,1
"145","CVOE updated",1001,1,2,59,"U 70","","",TRUE,"OE","p",660,"oe","U","0","e","e",TRUE,1
"146","CVOE updated",1001,1,2,60,"S 16","","",FALSE,"OE","p",613,"oe","S","6","e","e",TRUE,1
"147","CVOE updated",1001,1,2,61,"E 35","","",FALSE,"OE","q",760,"oe","E","5","o","o",TRUE,1
"148","CVOE updated",1001,1,2,62,"I 93","","",FALSE,"OE","q",789,"oe","I","3","o","o",TRUE,1
"149","CVOE updated",1001,1,2,63,"D 63","","",TRUE,"OE","q",562,"oe","D","3","o","o",TRUE,1
"150","CVOE updated",1001,1,2,64,"U 89","","",FALSE,"OE","q",655,"oe","U","9","o","o",TRUE,1
"151","CVOE updated",1001,1,2,65,"E 91","","",FALSE,"OE","q",649,"oe","E","1","o","o",TRUE,1
"152","CVOE updated",1001,1,2,66,"A 12","","",TRUE,"OE","p",755,"oe","A","2","e","e",TRUE,1
"153","CVOE updated",1001,1,2,67,"P 56","","",FALSE,"OE","p",985,"oe","P","6","e","e",TRUE,1
"154","CVOE updated",1001,1,2,68,"S 65","","",TRUE,"OE","q",758,"oe","S","5","o","o",TRUE,1
"155","CVOE updated",1001,1,2,69,"P 07","","",TRUE,"OE","q",883,"oe","P","7","o","o",TRUE,1
"156","CVOE updated",1001,1,2,70,"I 77","","",FALSE,"OE","q",548,"oe","I","7","o","o",TRUE,1
"157","CVOE updated",1001,1,2,71,"J 19","","",TRUE,"OE","q",634,"oe","J","9","o","o",TRUE,1
"158","CVOE updated",1001,1,2,72,"O 59","","",FALSE,"OE","q",644,"oe","O","9","o","o",TRUE,1
"159","CVOE updated",1001,1,2,73,"J 15","","",TRUE,"OE","q",702,"oe","J","5","o","o",TRUE,1
"160","CVOE updated",1001,1,2,74,"I 89","","",FALSE,"OE","q",910,"oe","I","9","o","o",TRUE,1
"161","CVOE updated",1001,1,2,75,"O 97","","",FALSE,"OE","q",750,"oe","O","7","o","o",TRUE,1
"162","CVOE updated",1001,1,2,76,"A 92","","",TRUE,"OE","p",868,"oe","A","2","e","e",TRUE,1
"163","CVOE updated",1001,1,2,77,"J 90","","",FALSE,"OE","p",565,"oe","J","0","e","e",TRUE,1
"164","CVOE updated",1001,1,2,78,"H 65","","",TRUE,"OE","q",763,"oe","H","5","o","o",TRUE,1
"165","CVOE updated",1001,1,2,79,"H 17","","",TRUE,"OE","q",648,"oe","H","7","o","o",TRUE,1
"166","CVOE updated",1001,1,2,80,"S 26","","",FALSE,"OE","p",690,"oe","S","6","e","e",TRUE,1
"167","CVOE updated",1001,1,2,81,"D 56","","",FALSE,"OE","p",507,"oe","D","6","e","e",TRUE,1
"168","CVOE updated",1001,1,2,82,"I 91","","",FALSE,"OE","q",738,"oe","I","1","o","o",TRUE,1
"169","CVOE updated",1001,1,2,83,"J 11","","",TRUE,"OE","q",673,"oe","J","1","o","o",TRUE,1
"170","CVOE updated",1001,1,2,84,"O 28","","",TRUE,"OE","p",1050,"oe","O","8","e","e",TRUE,1
"171","CVOE updated",1001,1,2,85,"H 29","","",TRUE,"OE","q",685,"oe","H","9","o","o",TRUE,1
"172","CVOE updated",1001,1,2,86,"J 25","","",TRUE,"OE","q",813,"oe","J","5","o","o",TRUE,1
"173","CVOE updated",1001,1,2,87,"A 73","","",FALSE,"OE","q",521,"oe","A","3","o","o",TRUE,1
"174","CVOE updated",1001,1,2,88,"J 63","","",TRUE,"OE","q",552,"oe","J","3","o","o",TRUE,1
"175","CVOE updated",1001,1,2,89,"U 84","","",TRUE,"OE","p",758,"oe","U","4","e","e",TRUE,1
"176","CVOE updated",1001,1,2,90,"A 58","","",TRUE,"OE","p",547,"oe","A","8","e","e",TRUE,1
"177","CVOE updated",1001,1,2,91,"S 43","","",TRUE,"OE","q",681,"oe","S","3","o","o",TRUE,1
"178","CVOE updated",1001,1,2,92,"H 54","","",FALSE,"OE","p",794,"oe","H","4","e","e",TRUE,1
"179","CVOE updated",1001,1,2,93,"D 4","","",FALSE,"OE","p",798,"oe","D","","o","e",FALSE,0
"180","CVOE updated",1001,1,2,94,"J 75","","",TRUE,"OE","q",786,"oe","J","5","o","o",TRUE,1
"181","CVOE updated",1001,1,2,95,"D 19","","",TRUE,"OE","q",1327,"oe","D","9","o","o",TRUE,1
"182","CVOE updated",1001,1,2,96,"J 38","","",FALSE,"OE","p",1046,"oe","J","8","e","e",TRUE,1
"183","CVOE updated",1001,1,2,97,"I 56","","",TRUE,"OE","p",1232,"oe","I","6","e","e",TRUE,1
"184","CVOE updated",1001,1,2,98,"P 87","","",TRUE,"OE","q",763,"oe","P","7","o","o",TRUE,1
"185","CVOE updated",1001,1,2,99,"O 80","","",TRUE,"OE","p",1008,"oe","O","0","e","e",TRUE,1
"186","CVOE updated",1001,1,2,100,"U 60","","",TRUE,"OE","p",676,"oe","U","0","e","e",TRUE,1
"187","CVOE updated",1001,1,2,101,"P 48","","",FALSE,"OE","p",844,"oe","P","8","e","e",TRUE,1
"188","CVOE updated",1001,1,2,102,"H 64","","",FALSE,"OE","p",702,"oe","H","4","e","e",TRUE,1
"189","CVOE updated",1001,1,2,103,"A 13","","",FALSE,"OE","q",726,"oe","A","3","o","o",TRUE,1
"190","CVOE updated",1001,1,2,104,"H 68","","",FALSE,"OE","p",813,"oe","H","8","e","e",TRUE,1
"191","CVOE updated",1001,1,2,105,"E 16","","",TRUE,"OE","p",696,"oe","E","6","e","e",TRUE,1
"192","CVOE updated",1001,1,2,106,"S 71","","",TRUE,"OE","q",528,"oe","S","1","o","o",TRUE,1
"433","CVOE_C",2003,1,1,11,"A 24","","",TRUE,"OE","p",14365,"oe","A","4","e","e",TRUE,1
"434","CVOE_C",2003,1,1,12,"O 83","","",FALSE,"OE","q",4426,"oe","O","3","o","o",TRUE,1
"435","CVOE_C",2003,1,1,13,"H 55","","",TRUE,"OE","q",2678,"oe","H","5","o","o",TRUE,1
"436","CVOE_C",2003,1,1,14,"P 10","","",FALSE,"OE","p",2056,"oe","P","0","e","e",TRUE,1
"437","CVOE_C",2003,1,1,15,"D 30","","",FALSE,"OE","p",3555,"oe","D","0","e","e",TRUE,1
"438","CVOE_C",2003,1,1,16,"U 62","","",TRUE,"OE","p",4066,"oe","U","2","e","e",TRUE,1
"439","CVOE_C",2003,1,1,17,"P 95","","",TRUE,"OE","q",2062,"oe","P","5","o","o",TRUE,1
"440","CVOE_C",2003,1,1,18,"U 06","","",TRUE,"OE","p",5272,"oe","U","6","e","e",TRUE,1
"441","CVOE_C",2003,1,1,19,"E 75","","",FALSE,"OE","q",2956,"oe","E","5","o","o",TRUE,1
"442","CVOE_C",2003,1,1,20,"I 67","","",FALSE,"OE","q",2019,"oe","I","7","o","o",TRUE,1
"443","CVOE_C",2003,1,1,21,"S 13","","",TRUE,"OE","q",2351,"oe","S","3","o","o",TRUE,1
"444","CVOE_C",2003,1,1,22,"P 78","","",FALSE,"OE","p",4190,"oe","P","8","e","e",TRUE,1
"445","CVOE_C",2003,1,1,23,"I 15","","",FALSE,"OE","q",1340,"oe","I","5","o","o",TRUE,1
"446","CVOE_C",2003,1,1,24,"D 27","","",TRUE,"OE","q",1331,"oe","D","7","o","o",TRUE,1
"447","CVOE_C",2003,1,1,25,"O 94","","",TRUE,"OE","q",3250,"oe","O","4","e","o",FALSE,0
"448","CVOE_C",2003,1,1,26,"A 65","","",FALSE,"OE","q",2949,"oe","A","5","o","o",TRUE,1
"449","CVOE_C",2003,1,1,27,"I 42","","",TRUE,"OE","p",2188,"oe","I","2","e","e",TRUE,1
"450","CVOE_C",2003,1,1,28,"E 25","","",FALSE,"OE","q",1466,"oe","E","5","o","o",TRUE,1
"451","CVOE_C",2003,1,1,29,"H 49","","",TRUE,"OE","q",1643,"oe","H","9","o","o",TRUE,1
"452","CVOE_C",2003,1,1,30,"S 18","","",FALSE,"OE","p",3054,"oe","S","8","e","e",TRUE,1
"453","CVOE_C",2003,1,1,31,"H 51","","",TRUE,"OE","q",1369,"oe","H","1","o","o",TRUE,1
"454","CVOE_C",2003,1,1,32,"U 14","","",TRUE,"OE","p",1807,"oe","U","4","e","e",TRUE,1
"455","CVOE_C",2003,1,1,33,"E 02","","",TRUE,"OE","p",2388,"oe","E","2","e","e",TRUE,1
"456","CVOE_C",2003,1,1,34,"J 26","","",FALSE,"OE","p",1281,"oe","J","6","e","e",TRUE,1
"457","CVOE_C",2003,1,1,35,"D 24","","",FALSE,"OE","p",1154,"oe","D","4","e","e",TRUE,1
"458","CVOE_C",2003,1,1,36,"O 50","","",TRUE,"OE","p",2200,"oe","O","0","e","e",TRUE,1
"459","CVOE_C",2003,1,1,37,"U 16","","",TRUE,"OE","p",1741,"oe","U","6","e","e",TRUE,1
"460","CVOE_C",2003,1,1,38,"O 15","","",FALSE,"OE","q",1604,"oe","O","5","o","o",TRUE,1
"461","CVOE_C",2003,1,1,39,"D 32","","",FALSE,"OE","q",1488,"oe","D","2","e","o",FALSE,0
"462","CVOE_C",2003,1,1,40,"S 67","","",TRUE,"OE","q",9033,"oe","S","7","o","o",TRUE,1
"463","CVOE_C",2003,1,1,41,"J 74","","",FALSE,"OE","p",5256,"oe","J","4","e","e",TRUE,1
"464","CVOE_C",2003,1,1,42,"D 92","","",FALSE,"OE","p",7844,"oe","D","2","e","e",TRUE,1
"465","CVOE_C",2003,1,1,43,"A 65","","",FALSE,"OE","q",1874,"oe","A","5","o","o",TRUE,1
"466","CVOE_C",2003,1,1,44,"I 87","","",FALSE,"OE","q",2124,"oe","I","7","o","o",TRUE,1
"467","CVOE_C",2003,1,1,45,"H 61","","",TRUE,"OE","q",1636,"oe","H","1","o","o",TRUE,1
"468","CVOE_C",2003,1,1,46,"E 59","","",FALSE,"OE","q",1799,"oe","E","9","o","o",TRUE,1
"469","CVOE_C",2003,1,1,47,"I 33","","",FALSE,"OE","q",7483,"oe","I","3","o","o",TRUE,1
"470","CVOE_C",2003,1,1,48,"O 90","","",TRUE,"OE","p",5391,"oe","O","0","e","e",TRUE,1
"471","CVOE_C",2003,1,1,49,"U 51","","",FALSE,"OE","q",1493,"oe","U","1","o","o",TRUE,1
"472","CVOE_C",2003,1,1,50,"A 10","","",TRUE,"OE","p",1910,"oe","A","0","e","e",TRUE,1
"473","CVOE_C",2003,1,1,51,"E 50","","",TRUE,"OE","p",1350,"oe","E","0","e","e",TRUE,1
"474","CVOE_C",2003,1,1,52,"D 92","","",FALSE,"OE","q",2396,"oe","D","2","e","o",FALSE,0
"475","CVOE_C",2003,1,1,53,"E 60","","",TRUE,"OE","p",1697,"oe","E","0","e","e",TRUE,1
"476","CVOE_C",2003,1,1,54,"A 95","","",FALSE,"OE","q",2898,"oe","A","5","o","o",TRUE,1
"477","CVOE_C",2003,1,1,55,"E 64","","",TRUE,"OE","p",7619,"oe","E","4","e","e",TRUE,1
"478","CVOE_C",2003,1,1,56,"P 20","","",FALSE,"OE","p",1362,"oe","P","0","e","e",TRUE,1
"479","CVOE_C",2003,1,1,57,"S 06","","",FALSE,"OE","p",1376,"oe","S","6","e","e",TRUE,1
"480","CVOE_C",2003,1,1,58,"P 64","","",FALSE,"OE","p",1285,"oe","P","4","e","e",TRUE,1
"481","CVOE_C",2003,1,1,59,"U 70","","",TRUE,"OE","p",1342,"oe","U","0","e","e",TRUE,1
"482","CVOE_C",2003,1,1,60,"S 16","","",FALSE,"OE","p",1260,"oe","S","6","e","e",TRUE,1
"483","CVOE_C",2003,1,1,61,"E 35","","",FALSE,"OE","q",1902,"oe","E","5","o","o",TRUE,1
"484","CVOE_C",2003,1,1,62,"I 93","","",FALSE,"OE","q",2542,"oe","I","3","o","o",TRUE,1
"485","CVOE_C",2003,1,1,63,"D 63","","",TRUE,"OE","q",2077,"oe","D","3","o","o",TRUE,1
"486","CVOE_C",2003,1,1,64,"U 89","","",FALSE,"OE","q",2063,"oe","U","9","o","o",TRUE,1
"487","CVOE_C",2003,1,1,65,"E 91","","",FALSE,"OE","q",1513,"oe","E","1","o","o",TRUE,1
"488","CVOE_C",2003,1,1,66,"A 12","","",TRUE,"OE","p",1688,"oe","A","2","e","e",TRUE,1
"489","CVOE_C",2003,1,1,67,"P 56","","",FALSE,"OE","p",4426,"oe","P","6","e","e",TRUE,1
"490","CVOE_C",2003,1,1,68,"S 65","","",TRUE,"OE","q",1286,"oe","S","5","o","o",TRUE,1
"491","CVOE_C",2003,1,1,69,"P 07","","",TRUE,"OE","q",1455,"oe","P","7","o","o",TRUE,1
"492","CVOE_C",2003,1,1,70,"I 77","","",FALSE,"OE","q",1066,"oe","I","7","o","o",TRUE,1
"493","CVOE_C",2003,1,1,71,"J 19","","",TRUE,"OE","q",1715,"oe","J","9","o","o",TRUE,1
"494","CVOE_C",2003,1,1,72,"O 59","","",FALSE,"OE","q",1443,"oe","O","9","o","o",TRUE,1
"495","CVOE_C",2003,1,1,73,"J 15","","",TRUE,"OE","q",1126,"oe","J","5","o","o",TRUE,1
"496","CVOE_C",2003,1,1,74,"I 89","","",FALSE,"OE","q",1596,"oe","I","9","o","o",TRUE,1
"497","CVOE_C",2003,1,1,75,"O 97","","",FALSE,"OE","q",1225,"oe","O","7","o","o",TRUE,1
"498","CVOE_C",2003,1,1,76,"A 92","","",TRUE,"OE","q",2284,"oe","A","2","e","o",FALSE,0
"499","CVOE_C",2003,1,1,77,"J 90","","",FALSE,"OE","p",3853,"oe","J","0","e","e",TRUE,1
"500","CVOE_C",2003,1,1,78,"H 65","","",TRUE,"OE","q",1569,"oe","H","5","o","o",TRUE,1
"501","CVOE_C",2003,1,1,79,"H 17","","",TRUE,"OE","q",863,"oe","H","7","o","o",TRUE,1
"502","CVOE_C",2003,1,1,80,"S 26","","",FALSE,"OE","p",1752,"oe","S","6","e","e",TRUE,1
"503","CVOE_C",2003,1,1,81,"D 56","","",FALSE,"OE","q",3007,"oe","D","6","e","o",FALSE,0
"504","CVOE_C",2003,1,1,82,"I 91","","",FALSE,"OE","q",1948,"oe","I","1","o","o",TRUE,1
"505","CVOE_C",2003,1,1,83,"J 11","","",TRUE,"OE","q",1474,"oe","J","1","o","o",TRUE,1
"506","CVOE_C",2003,1,1,84,"O 28","","",TRUE,"OE","p",2235,"oe","O","8","e","e",TRUE,1
"507","CVOE_C",2003,1,1,85,"H 29","","",TRUE,"OE","q",1775,"oe","H","9","o","o",TRUE,1
"508","CVOE_C",2003,1,1,86,"J 25","","",TRUE,"OE","p",1956,"oe","J","5","o","e",FALSE,0
"509","CVOE_C",2003,1,1,87,"A 73","","",FALSE,"OE","q",1819,"oe","A","3","o","o",TRUE,1
"510","CVOE_C",2003,1,1,88,"J 63","","",TRUE,"OE","q",1679,"oe","J","3","o","o",TRUE,1
"511","CVOE_C",2003,1,1,89,"U 84","","",TRUE,"OE","p",1592,"oe","U","4","e","e",TRUE,1
"512","CVOE_C",2003,1,1,90,"A 58","","",TRUE,"OE","p",4252,"oe","A","8","e","e",TRUE,1
"513","CVOE_C",2003,1,1,91,"S 43","","",TRUE,"OE","q",1624,"oe","S","3","o","o",TRUE,1
"514","CVOE_C",2003,1,1,92,"H 54","","",FALSE,"OE","p",2587,"oe","H","4","e","e",TRUE,1
"515","CVOE_C",2003,1,1,93,"D 4","","",FALSE,"OE","p",729,"oe","D","","o","e",FALSE,0
"516","CVOE_C",2003,1,1,94,"J 75","","",TRUE,"OE","q",3568,"oe","J","5","o","o",TRUE,1
"517","CVOE_C",2003,1,1,95,"D 19","","",TRUE,"OE","q",2455,"oe","D","9","o","o",TRUE,1
"518","CVOE_C",2003,1,1,96,"J 38","","",FALSE,"OE","p",8202,"oe","J","8","e","e",TRUE,1
"519","CVOE_C",2003,1,1,97,"I 56","","",TRUE,"OE","q",4314,"oe","I","6","e","o",FALSE,0
"520","CVOE_C",2003,1,1,98,"P 87","","",TRUE,"OE","q",1819,"oe","P","7","o","o",TRUE,1
"521","CVOE_C",2003,1,1,99,"O 80","","",TRUE,"OE","p",2399,"oe","O","0","e","e",TRUE,1
"522","CVOE_C",2003,1,1,100,"U 60","","",TRUE,"OE","p",676,"oe","U","0","e","e",TRUE,1
"523","CVOE_C",2003,1,1,101,"P 48","","",FALSE,"OE","p",973,"oe","P","8","e","e",TRUE,1
"524","CVOE_C",2003,1,1,102,"H 64","","",FALSE,"OE","p",1210,"oe","H","4","e","e",TRUE,1
"525","CVOE_C",2003,1,1,103,"A 13","","",FALSE,"OE","q",1334,"oe","A","3","o","o",TRUE,1
"526","CVOE_C",2003,1,1,104,"H 68","","",FALSE,"OE","p",2245,"oe","H","8","e","e",TRUE,1
"527","CVOE_C",2003,1,1,105,"E 16","","",TRUE,"OE","p",927,"oe","E","6","e","e",TRUE,1
"528","CVOE_C",2003,1,1,106,"S 71","","",TRUE,"OE","q",1190,"oe","S","1","o","o",TRUE,1
"193","CVOE updated",1001,1,3,11,"A 44","Letter","N",TRUE,"CV","p",4437,"alt","A","4","v","v",TRUE,1
"194","CVOE updated",1001,1,3,12,"D 94","Letter","N",FALSE,"CV","q",1098,"alt","D","4","c","c",TRUE,1
"197","CVOE updated",1001,1,3,15,"I 64","Letter","Y",TRUE,"CV","p",1734,"alt","I","4","v","v",TRUE,1
"198","CVOE updated",1001,1,3,16,"J 54","Letter","N",FALSE,"CV","q",4941,"alt","J","4","c","c",TRUE,1
"201","CVOE updated",1001,1,3,19,"S 34","Letter","Y",FALSE,"CV","q",2199,"alt","S","4","c","c",TRUE,1
"202","CVOE updated",1001,1,3,20,"U 88","Letter","N",TRUE,"CV","p",1332,"alt","U","8","v","v",TRUE,1
"205","CVOE updated",1001,1,3,23,"E 79","Letter","Y",FALSE,"CV","p",3911,"alt","E","9","v","v",TRUE,1
"206","CVOE updated",1001,1,3,24,"H 72","Letter","N",FALSE,"CV","q",2912,"alt","H","2","c","c",TRUE,1
"209","CVOE updated",1001,1,3,27,"O 03","Letter","Y",FALSE,"CV","p",1693,"alt","O","3","v","v",TRUE,1
"210","CVOE updated",1001,1,3,28,"P 75","Letter","N",TRUE,"CV","q",2342,"alt","P","5","c","c",TRUE,1
"213","CVOE updated",1001,1,3,31,"A 21","Letter","Y",FALSE,"CV","p",1835,"alt","A","1","v","v",TRUE,1
"214","CVOE updated",1001,1,3,32,"D 18","Letter","N",FALSE,"CV","q",1262,"alt","D","8","c","c",TRUE,1
"217","CVOE updated",1001,1,3,35,"I 82","Letter","Y",TRUE,"CV","p",1310,"alt","I","2","v","v",TRUE,1
"218","CVOE updated",1001,1,3,36,"J 78","Letter","N",FALSE,"CV","q",1589,"alt","J","8","c","c",TRUE,1
"221","CVOE updated",1001,1,3,39,"S 07","Letter","Y",TRUE,"CV","q",2224,"alt","S","7","c","c",TRUE,1
"222","CVOE updated",1001,1,3,40,"U 36","Letter","N",TRUE,"CV","p",1756,"alt","U","6","v","v",TRUE,1
"225","CVOE updated",1001,1,3,43,"E 60","Letter","Y",TRUE,"CV","p",1906,"alt","E","0","v","v",TRUE,1
"226","CVOE updated",1001,1,3,44,"H 83","Letter","N",TRUE,"CV","q",2115,"alt","H","3","c","c",TRUE,1
"229","CVOE updated",1001,1,3,47,"O 78","Letter","Y",TRUE,"CV","p",2021,"alt","O","8","v","v",TRUE,1
"230","CVOE updated",1001,1,3,48,"P 09","Letter","N",TRUE,"CV","q",2577,"alt","P","9","c","c",TRUE,1
"233","CVOE updated",1001,1,3,51,"A 31","Letter","Y",FALSE,"CV","p",1817,"alt","A","1","v","v",TRUE,1
"234","CVOE updated",1001,1,3,52,"D 96","Letter","N",FALSE,"CV","q",1437,"alt","D","6","c","c",TRUE,1
"237","CVOE updated",1001,1,3,55,"I 15","Letter","Y",FALSE,"CV","p",2131,"alt","I","5","v","v",TRUE,1
"238","CVOE updated",1001,1,3,56,"J 07","Letter","N",TRUE,"CV","q",1459,"alt","J","7","c","c",TRUE,1
"241","CVOE updated",1001,1,3,59,"S 37","Letter","Y",TRUE,"CV","q",3532,"alt","S","7","c","c",TRUE,1
"242","CVOE updated",1001,1,3,60,"U 61","Letter","N",FALSE,"CV","p",1453,"alt","U","1","v","v",TRUE,1
"245","CVOE updated",1001,1,3,63,"E 20","Letter","Y",TRUE,"CV","p",1957,"alt","E","0","v","v",TRUE,1
"246","CVOE updated",1001,1,3,64,"H 86","Letter","N",FALSE,"CV","q",3435,"alt","H","6","c","c",TRUE,1
"249","CVOE updated",1001,1,3,67,"O 13","Letter","Y",FALSE,"CV","p",1492,"alt","O","3","v","v",TRUE,1
"250","CVOE updated",1001,1,3,68,"P 82","Letter","N",FALSE,"CV","q",1444,"alt","P","2","c","c",TRUE,1
"253","CVOE updated",1001,1,3,71,"A 49","Letter","Y",FALSE,"CV","p",1658,"alt","A","9","v","v",TRUE,1
"254","CVOE updated",1001,1,3,72,"D 91","Letter","N",TRUE,"CV","q",3404,"alt","D","1","c","c",TRUE,1
"257","CVOE updated",1001,1,3,75,"I 45","Letter","Y",FALSE,"CV","p",1837,"alt","I","5","v","v",TRUE,1
"258","CVOE updated",1001,1,3,76,"J 70","Letter","N",FALSE,"CV","q",4056,"alt","J","0","c","c",TRUE,1
"261","CVOE updated",1001,1,3,79,"S 93","Letter","Y",TRUE,"CV","q",2476,"alt","S","3","c","c",TRUE,1
"262","CVOE updated",1001,1,3,80,"U 70","Letter","N",TRUE,"CV","p",1798,"alt","U","0","v","v",TRUE,1
"265","CVOE updated",1001,1,3,83,"E 68","Letter","Y",TRUE,"CV","p",2366,"alt","E","8","v","v",TRUE,1
"266","CVOE updated",1001,1,3,84,"H 17","Letter","N",TRUE,"CV","q",1668,"alt","H","7","c","c",TRUE,1
"269","CVOE updated",1001,1,3,87,"O 32","Letter","Y",TRUE,"CV","p",2411,"alt","O","2","v","v",TRUE,1
"270","CVOE updated",1001,1,3,88,"P 95","Letter","N",TRUE,"CV","q",2119,"alt","P","5","c","c",TRUE,1
"273","CVOE updated",1001,1,3,91,"A 56","Letter","Y",TRUE,"CV","p",1704,"alt","A","6","v","v",TRUE,1
"274","CVOE updated",1001,1,3,92,"D 57","Letter","N",TRUE,"CV","q",1529,"alt","D","7","c","c",TRUE,1
"277","CVOE updated",1001,1,3,95,"I 35","Letter","Y",FALSE,"CV","p",1345,"alt","I","5","v","v",TRUE,1
"278","CVOE updated",1001,1,3,96,"J 03","Letter","N",TRUE,"CV","q",2167,"alt","J","3","c","c",TRUE,1
"281","CVOE updated",1001,1,3,99,"S 77","Letter","Y",TRUE,"CV","q",5550,"alt","S","7","c","c",TRUE,1
"282","CVOE updated",1001,1,3,100,"U 05","Letter","N",FALSE,"CV","p",1503,"alt","U","5","v","v",TRUE,1
"285","CVOE updated",1001,1,3,103,"E 02","Letter","Y",TRUE,"CV","p",2010,"alt","E","2","v","v",TRUE,1
"286","CVOE updated",1001,1,3,104,"H 68","Letter","N",FALSE,"CV","q",2854,"alt","H","8","c","c",TRUE,1
"289","CVOE updated",1001,1,3,107,"O 73","Letter","Y",FALSE,"CV","p",1689,"alt","O","3","v","v",TRUE,1
"290","CVOE updated",1001,1,3,108,"P 41","Letter","N",TRUE,"CV","q",1698,"alt","P","1","c","c",TRUE,1
"293","CVOE updated",1001,1,3,111,"A 09","Letter","Y",FALSE,"CV","p",1782,"alt","A","9","v","v",TRUE,1
"294","CVOE updated",1001,1,3,112,"D 92","Letter","N",FALSE,"CV","q",2492,"alt","D","2","c","c",TRUE,1
"297","CVOE updated",1001,1,3,115,"I 44","Letter","Y",TRUE,"CV","p",2021,"alt","I","4","v","v",TRUE,1
"298","CVOE updated",1001,1,3,116,"J 67","Letter","N",TRUE,"CV","q",1969,"alt","J","7","c","c",TRUE,1
"301","CVOE updated",1001,1,3,119,"S 86","Letter","Y",FALSE,"CV","q",1540,"alt","S","6","c","c",TRUE,1
"302","CVOE updated",1001,1,3,120,"U 35","Letter","N",FALSE,"CV","p",1818,"alt","U","5","v","v",TRUE,1
"305","CVOE updated",1001,1,3,123,"E 91","Letter","Y",FALSE,"CV","p",1879,"alt","E","1","v","v",TRUE,1
"306","CVOE updated",1001,1,3,124,"H 54","Letter","N",FALSE,"CV","q",4624,"alt","H","4","c","c",TRUE,1
"309","CVOE updated",1001,1,3,127,"O 19","Letter","Y",FALSE,"CV","p",2650,"alt","O","9","v","v",TRUE,1
"310","CVOE updated",1001,1,3,128,"P 48","Letter","N",FALSE,"CV","q",3485,"alt","P","8","c","c",TRUE,1
"315","CVOE updated",1001,1,4,3,"U 95","Letter","Y",FALSE,"CV","p",2676,"shuf","U","5","v","v",TRUE,1
"319","CVOE updated",1001,1,4,7,"A 56","Letter","Y",TRUE,"CV","p",1739,"shuf","A","6","v","v",TRUE,1
"320","CVOE updated",1001,1,4,8,"H 78","Letter","N",FALSE,"CV","q",2139,"shuf","H","8","c","c",TRUE,1
"321","CVOE updated",1001,1,4,9,"P 92","Letter","N",FALSE,"CV","q",1514,"shuf","P","2","c","c",TRUE,1
"323","CVOE updated",1001,1,4,11,"P 57","Letter","Y",TRUE,"CV","q",2565,"shuf","P","7","c","c",TRUE,1
"325","CVOE updated",1001,1,4,13,"O 89","Letter","Y",FALSE,"CV","p",1857,"shuf","O","9","v","v",TRUE,1
"328","CVOE updated",1001,1,4,16,"S 07","Letter","Y",TRUE,"CV","q",1999,"shuf","S","7","c","c",TRUE,1
"329","CVOE updated",1001,1,4,17,"J 10","Letter","N",FALSE,"CV","q",1131,"shuf","J","0","c","c",TRUE,1
"332","CVOE updated",1001,1,4,20,"J 36","Letter","Y",FALSE,"CV","q",2937,"shuf","J","6","c","c",TRUE,1
"333","CVOE updated",1001,1,4,21,"I 94","Letter","N",TRUE,"CV","p",1785,"shuf","I","4","v","v",TRUE,1
"334","CVOE updated",1001,1,4,22,"A 82","Letter","N",TRUE,"CV","p",1614,"shuf","A","2","v","v",TRUE,1
"337","CVOE updated",1001,1,4,25,"S 28","Letter","Y",FALSE,"CV","q",1106,"shuf","S","8","c","c",TRUE,1
"342","CVOE updated",1001,1,4,30,"S 35","Letter","Y",TRUE,"CV","q",1798,"shuf","S","5","c","c",TRUE,1
"346","CVOE updated",1001,1,4,34,"U 95","Letter","Y",FALSE,"CV","p",1852,"shuf","U","5","v","v",TRUE,1
"347","CVOE updated",1001,1,4,35,"A 53","Letter","N",FALSE,"CV","p",1575,"shuf","A","3","v","v",TRUE,1
"348","CVOE updated",1001,1,4,36,"E 43","Letter","N",FALSE,"CV","p",332,"shuf","E","3","v","v",TRUE,1
"350","CVOE updated",1001,1,4,38,"O 19","Letter","Y",FALSE,"CV","p",4498,"shuf","O","9","v","v",TRUE,1
"355","CVOE updated",1001,1,4,43,"P 79","Letter","Y",TRUE,"CV","q",1851,"shuf","P","9","c","c",TRUE,1
"360","CVOE updated",1001,1,4,48,"E 54","Letter","Y",TRUE,"CV","p",1412,"shuf","E","4","v","v",TRUE,1
"361","CVOE updated",1001,1,4,49,"A 53","Letter","N",FALSE,"CV","p",1480,"shuf","A","3","v","v",TRUE,1
"362","CVOE updated",1001,1,4,50,"P 34","Letter","N",FALSE,"CV","q",1809,"shuf","P","4","c","c",TRUE,1
"364","CVOE updated",1001,1,4,52,"A 03","Letter","Y",FALSE,"CV","p",1676,"shuf","A","3","v","v",TRUE,1
