"subID","mean_cv_rt","mean_oe_rt","pure_RT","switch_altrun_rt","non_altrun_rt","switch_rand_rt","non_rand_rt","global_cost_alt_RT","global_cost_rand_RT","local_switch_cost_alt_RT","local_switch_cost_rand_RT"
"20",763.958333333333,893.184782608696,828.571557971014,1501.57142857143,1337.51724137931,1617.44827586207,1450.88888888889,508.945683408296,622.317330917874,164.054187192118,166.55938697318
"21",480.195652173913,510.494736842105,495.345194508009,931.446428571429,812.105263157895,1136.48214285714,1055.75,316.760068649886,560.404805491991,119.341165413534,80.7321428571429
"22",636.484210526316,760.684210526316,698.584210526316,1752.01785714286,1402.3,1909.67272727273,1653.29824561404,703.715789473684,954.714035087719,349.717857142857,256.374481658692
"23",497.442105263158,658.012345679012,577.727225471085,1170.3125,849.618181818182,1102.10169491525,887.3,271.890956347097,309.572774528915,320.694318181818,214.801694915254
"24",661.957894736842,718.322580645161,690.140237691002,1935.6,1806.68518518519,1873.33928571429,1678.76363636364,1116.54494749418,988.623398672635,128.914814814815,194.575649350649
"25",511.787234042553,591.279569892473,551.533401967513,1234.98214285714,1142.91228070175,1155.37931034483,1099.77586206897,591.378878734241,548.242460101452,92.0698621553886,55.6034482758621
"26",565.308510638298,690.244680851064,627.776595744681,1174.01886792453,946.090909090909,1258.38596491228,881.321428571429,318.314313346228,253.544832826748,227.927958833619,377.064536340852
"27",838.719101123595,1002.35897435897,920.539037741285,1335.25,1512.54716981132,1385.91379310345,1406.74545454545,592.008132070036,486.20641680417,-177.297169811321,-20.8316614420062
"28",679.173913043478,677.651685393258,678.412799218368,1435.94230769231,1334.01818181818,1622.13725490196,1288.27272727273,655.605382599814,609.859928054359,101.924125874126,333.864527629234
"29",549.505263157895,645.709677419355,597.607470288625,1154.03636363636,1139.0350877193,1255.83018867925,1047.88888888889,541.427617430673,450.281418600264,15.0012759170654,207.941299790356
"30",646.811111111111,724.088888888889,685.45,1741.03703703704,1838.87272727273,2057.89655172414,1949.67796610169,1153.42272727273,1264.22796610169,-97.8356902356902,108.218585622443
"31",628.094736842105,636.31914893617,632.206942889138,1412.0701754386,1348,1388.39655172414,1210.92857142857,715.793057110862,578.721628539434,64.0701754385964,177.467980295567
"34",603.968421052632,667.705263157895,635.836842105263,1355.10909090909,1181.10344827586,1461.03571428571,1395.38596491228,545.266606170599,759.549122807018,174.005642633229,65.6497493734335
"35",438.538461538462,414.954545454545,426.746503496503,1211.41509433962,1134.15789473684,1219.86440677966,1048.78571428571,707.411391240339,622.039210789211,77.2571996027805,171.078692493947
"37",868.8,1070.20930232558,969.504651162791,1800.2962962963,2184.53333333333,2133.2962962963,1718.12,1215.02868217054,748.615348837209,-384.237037037037,415.176296296296
"38",550.344086021505,571.010638297872,560.677362159689,1366,1298.69642857143,1318.34545454545,1107.55357142857,738.01906641174,546.876209268882,67.3035714285713,210.791883116883
"39",427.604651162791,443.166666666667,435.385658914729,1158.94230769231,1058.20338983051,1030.41818181818,954.547169811321,622.81773091578,519.161510896592,100.738917861799,75.8710120068612
"40",560.3,563.804347826087,562.052173913043,1139.53571428571,1088.85714285714,1222.5,1234.98148148148,526.804968944099,672.929307568438,50.6785714285713,-12.4814814814815
"43",545.574468085106,635.384615384615,590.479541734861,1329.35087719298,1337.59649122807,1103.78571428571,966.777777777778,747.116949493209,376.298236042917,-8.24561403508778,137.007936507936
"44",767.494623655914,762.934782608696,765.214703132305,1561.05660377358,1545.72916666667,1924.8,1782.94545454545,780.514463534362,1017.73075141315,15.3274371069181,141.854545454545
"45",543.336842105263,565.591397849462,554.464119977363,964.053571428571,1000.25,870.810344827586,884.072727272727,445.785880022637,329.608607295365,-36.1964285714286,-13.2623824451412
"46",624.175824175824,585.23595505618,604.705889616002,1462.40816326531,1440.27586206897,1400.79245283019,1297.46296296296,835.569972452964,692.757073346961,22.1323011963404,103.329489867226
"47",666.712765957447,701.569892473118,684.141329215283,1346.44642857143,1389.12068965517,1223.03636363636,1229.2,704.97936043989,545.058670784717,-42.6742610837437,-6.16363636363644
"50",468.106382978723,575.263736263736,521.68505962123,1000.16666666667,1005.82,958.694915254237,960.763636363636,484.13494037877,439.078576742407,-5.65333333333342,-2.06872110939901
"51",556.468085106383,537.715789473684,547.091937290034,1450.03448275862,1054.7,1446.55172413793,1142.24561403509,507.608062709966,595.153676745054,395.334482758621,304.306110102843
"53",493.106382978723,542.825581395349,517.965982187036,1249.70588235294,1105.1186440678,1309.31578947368,1194.09090909091,587.15266188076,676.124926903873,144.587238285145,115.224880382775
"54",578.875,548.918604651163,563.896802325581,1245.45283018868,1283.1568627451,1240.49122807018,1161.06896551724,719.260060419517,597.17216319166,-37.704032556419,79.4222625529339
"55",866.290322580645,833.786516853933,850.038419717289,2390.76785714286,1953.71666666667,1973.77192982456,1860.84210526316,1103.67824694938,1010.80368554587,437.051190476191,112.929824561403
"56",649.533333333333,713.467391304348,681.500362318841,1430.59183673469,1603.25454545455,1510.61403508772,1278.15789473684,921.754183135705,596.657532418001,-172.662708719851,232.456140350877
"57",417.255813953488,562.650602409639,489.953208181563,992.722222222222,845.054545454545,913.327272727273,867.288461538462,355.101337272982,377.335253356898,147.667676767677,46.0388111888112
"58",848.978494623656,959.129032258065,904.05376344086,2058.52,1343.23214285714,1750.77192982456,1415.30909090909,439.178379416283,511.255327468231,715.287857142857,335.46283891547
"59",697.946808510638,767.717391304348,732.832099907493,1612.30612244898,1273.06896551724,1470.96551724138,1388.38596491228,540.236865609748,655.553865004788,339.237156931738,82.5795523290985
"60",464.558139534884,501,482.779069767442,1229.35714285714,1008.96153846154,1190.94117647059,1040.52,526.182468694097,557.740930232558,220.395604395604,150.421176470588
"61",506.118279569892,506.073684210526,506.095981890209,1073.72413793103,961.830508474576,1078.42372881356,983.379310344828,455.734526584367,477.283328454618,111.893629456458,95.0444184687318
"62",630.106382978723,650.242105263158,640.174244120941,1249.52542372881,1275.05357142857,1327.93333333333,1274.9649122807,634.879327307631,634.790668159761,-25.5281476997577,52.9684210526316
"63",526.989473684211,577.431578947368,552.210526315789,1066.15517241379,1033.17857142857,992.053571428571,855.490909090909,480.968045112782,303.28038277512,32.9766009852217,136.562662337662
"64",600.842105263158,919.054347826087,759.948226544622,1337.39285714286,1343.68421052632,1365.71929824561,1202.53448275862,583.735983981693,442.586256213998,-6.29135338345873,163.184815486993
"65",574.847826086957,542.911111111111,558.879468599034,1477.94230769231,1420.83333333333,1310.90740740741,1021.13461538462,861.953864734299,462.255146785582,57.1089743589744,289.772792022792
"66",509.873684210526,568.365591397849,539.119637804188,1039.85714285714,1073.75,1264.25490196078,994.283018867925,534.630362195812,455.163381063737,-33.8928571428571,269.97188309286
"67",472.697916666667,521.989361702128,497.343639184397,992.51724137931,955.275862068965,938.285714285714,818.464285714286,457.932222884568,321.120646529889,37.2413793103449,119.821428571429
"69",529.462365591398,536.13829787234,532.800331731869,1185.7962962963,1142.27118644068,1040.45762711864,1051.42105263158,609.470854708809,518.62072089971,43.5251098556184,-10.9634255129349
"70",497.978021978022,532.188888888889,515.083455433455,987.132075471698,735.465517241379,1085.72222222222,790.21568627451,220.382061807924,275.132230841054,251.666558230319,295.506535947712
"71",870.797872340426,1041.59770114943,956.197786744925,1509.41304347826,1225.69387755102,1756.03389830508,1388.47272727273,269.496090806095,432.274940527802,283.71916592724,367.561171032357
"72",535.089887640449,566.779069767442,550.934478703946,1145.21818181818,1111.52631578947,1217.8,1026.98245614035,560.591837085528,476.047977436405,33.6918660287081,190.817543859649
"73",691.789473684211,868.021505376344,779.905489530277,1292.71929824561,1428.33928571429,1234.65,1164.37931034483,648.433796184009,384.47382081455,-135.619987468672,70.2706896551724
"74",605.842696629213,686.101123595506,645.97191011236,1467.82978723404,1350.64705882353,1548.34615384615,1259.18181818182,704.67514871117,613.209908069459,117.182728410513,289.164335664336
"75",919.389473684211,1154.45744680851,1036.92346024636,2713.03571428571,2422.18644067797,2241.18181818182,2107.88679245283,1385.26298043161,1070.96333220647,290.849273607748,133.295025728988
"76",1263.18181818182,1003.37837837838,1133.2800982801,1599.9,1810.3125,1809.91071428571,1763.54,677.032401719902,630.259901719902,-210.4125,46.3707142857143
"77",613.935483870968,675.709677419355,644.822580645161,1528.2962962963,1508.36363636364,1571.38596491228,1270.07407407407,863.541055718475,625.251493428913,19.93265993266,301.311890838207
"78",675.45652173913,691.836956521739,683.646739130435,1589.69230769231,1138.94736842105,1789.15254237288,1390.48148148148,455.300629290618,706.834742351047,450.744939271255,398.6710608914
"80",783.521276595745,929.978494623656,856.7498856097,1961.66666666667,2161.79661016949,2210.80701754386,1805.27272727273,1305.04672455979,948.522841663027,-200.129943502825,405.534290271132
"81",736.333333333333,746.631578947368,741.482456140351,1465.35849056604,1350.5593220339,1343.94915254237,1117.01754385965,609.076865893547,375.535087719298,114.799168532139,226.931608682724
"82",541.847826086957,686.573033707865,614.210429897411,1490.33928571429,1147.31666666667,1696.14545454545,1165.75925925926,533.106236769256,551.548829361848,343.022619047619,530.386195286195
"83",586.150537634409,627.053191489362,606.601864561885,1394.91071428571,1383.41818181818,1313.57627118644,1133.46296296296,776.816317256297,526.861098401078,11.4925324675323,180.113308223478
"84",720.042553191489,697.863157894737,708.952855543113,1317.46551724138,1063.20338983051,1562.74545454545,1222.75,354.250534287395,513.797144456887,254.262127410871,339.995454545455
"85",718.414893617021,965.244680851064,841.829787234042,1979.46551724138,2012.8275862069,1631.58181818182,1352.90909090909,1170.99779897285,511.079303675049,-33.3620689655172,278.672727272727
"86",668.563829787234,688.913978494624,678.738904140929,1462.56896551724,1336.30357142857,1673.49122807018,1353.9649122807,657.564667287643,675.226008139773,126.26539408867,319.526315789474
"87",610.458333333333,639.010638297872,624.734485815603,1321.03571428571,1274.18032786885,1174.87272727273,1203.60714285714,649.44584205325,578.87265704154,46.8553864168618,-28.7344155844157
"88",604.59375,829.010869565217,716.802309782609,1728.75,1284.81818181818,1979.03773584906,1430.09090909091,568.015872035573,713.2885993083,443.931818181818,548.946826758148
"89",598.957446808511,671.434782608696,635.196114708603,1351.70909090909,1328.98148148148,1347.07142857143,1146.72727272727,693.785366772878,511.53115801867,22.7276094276094,200.344155844156
"90",587.912087912088,605.184782608696,596.548435260392,1152.75925925926,786.763636363636,1297.82142857143,1063.93103448276,190.215201103245,467.382599222367,365.995622895623,233.89039408867
"91",472.947916666667,590.670212765957,531.809064716312,1403.51785714286,1321.32203389831,1234.96666666667,1170.33928571429,789.512969181993,638.530220997974,82.195823244552,64.6273809523809
"92",521.788888888889,520.358695652174,521.073792270531,1110.77192982456,948.237288135593,1125.03636363636,961.796610169491,427.163495865062,440.72281789896,162.534641688968,163.239753466872
"93",522.659574468085,584.489361702128,553.574468085106,1022.07142857143,987.413793103448,1008.68421052632,1005.33333333333,433.839325018342,451.758865248227,34.6576354679803,3.35087719298247
"94",891.297872340426,1024.36263736264,957.830254851531,1354.44642857143,1500.08620689655,1450.14754098361,1387.12280701754,542.25595204502,429.292552166012,-145.639778325123,63.0247339660627
"95",606.674418604651,555.380434782609,581.02742669363,1425.52173913043,1340.12962962963,1314.20754716981,1118.75,759.102202936,537.72257330637,85.3921095008052,195.457547169811
"97",443.784946236559,484.645161290323,464.215053763441,1173.58181818182,1220.50847457627,1262.18644067797,1175.62068965517,756.29342081283,711.405635891731,-46.9266563944532,86.5657510227938
"98",639.462365591398,620.265957446809,629.864161519103,1016.53703703704,916.428571428571,1149.08771929825,949.625,286.564409909468,319.760838480897,100.108465608466,199.462719298246
"99",868.043010752688,874.957446808511,871.500228780599,1757.68965517241,1373.91525423729,1819,1360.44642857143,502.415025456689,488.946199790829,383.774400935126,458.553571428571
"100",531.515789473684,557.182795698925,544.349292586305,1107.7037037037,1005.25862068966,1267.26785714286,958.551724137931,460.909328103351,414.202431551627,102.445083014049,308.716133004926
"101",706.468085106383,895.076086956522,800.772086031452,1283.5,1172.42857142857,1221.86206896552,1201.27777777778,371.656485397119,400.505691746326,111.071428571429,20.5842911877394
"102",567.010869565217,605.58947368421,586.300171624714,1293.02040816327,1448.05660377358,1304.25925925926,1360.82352941176,861.756432148871,774.523357787051,-155.03619561032,-56.5642701525053
